#Tax ID;Gene ID;PubMed ID (PMID) list;last update timestamp;GeneRIF text
197;3979052;18284594;21/01/2010 0:00;Strain 81-176 demonstrated GADH activity, converting d-gluconate to 2-keto-d-gluconate, that was higher at 42 degrees C than at 37 degrees C. In contrast, cj0414 and cj0415 mutants lacked GADH activity.[cj0414 and cj0415 in strain 81-176]
197;3979052;18287287;21/01/2010 0:00;The results demonstrate that cytolethal distendin toxin CDT(+) C. jejuni strains adhere to and invade epithelial cells more efficiently than CDT(-) strains. CDT is responsible for intestinal pathology and the colon is the major target. [DT]
197;3979052;18323612;21/01/2010 0:00;Diffraction data have been collected from these crystal forms to 2.5 and 2.95 A resolution, respectively[ stationary-phase survival E]
197;3979052;18509108;21/01/2010 0:00;Multifunctionality of Campylobacter jejuni sialyltransferase CstII. [CstII sialyltransferase]
197;3979052;18540372;21/01/2010 0:00;C. jejuni strains carrying a sialyltransferase gene (cst-II), which is essential for the biosynthesis of ganglioside-like lipooligosaccharides, are associated with the development of Guillain-Barre syndrome
197;3979052;18631239;21/01/2010 0:00;CetA has two transmembrane helices in a helical hairpin while CetB is a peripheral membrane protein tightly associated with the membrane. [CetA, CetB]
197;3979052;18835274;21/01/2010 0:00;Key residues in the binding site are essential for Cj0977 virulence function, suggesting a possible function of Cj0977 as an acyl-CoA binding regulatory protein.[Cj0977, sigma 28]]
197;3979052;18957592;21/01/2010 0:00;The maf4 mutant displayed strongly delayed bacterial autoagglutination.
197;3979052;18985818;21/01/2010 0:00;Report immunogenicity and immunoprotection of recombinant PEB1 in Campylobacter-jejuni-infected mice.
197;3979052;19349427;21/01/2010 0:00;The data indicate that Cj1279c is a novel adhesin. Because Cj1279c harbors fibronectin type III domains, the authors designated the protein FlpA, for fibronectin-like protein A.[FlpA]
197;3979052;19703978;21/01/2010 0:00;We have investigated a novel AA-ABC transporter system, encoded by cj0467 to cj0469 which led us to designate these genes (paqP and paqQ)
197;3979052;19737895;21/01/2010 0:00;Amino acid substitution mutagenesis demonstrated that R327, a basic amino acid that is highly conserved in CfrA, plays a critical role in ferric enterobactin acquisition in Campylobacter jejuni.[CfrA]
197;3979052;19824695;21/01/2010 0:00;The crystal structure of the GT family 42 Campylobacter jejuni alpha-2,3/2,8-sialyltransferase (CstII) provides key insights into the sialyl-transfer mechanism, including tentative identification of His188 as the catalytic base [CstII]
197;3979052;19880595;21/01/2010 0:00;Data conclude that FlpA mediates C. jejuni attachment to host epithelial cells via fibronectin binding.
197;3979052;19887444;01/02/2010 11:31;UDP-N-acetylgalactopyranose mutase (UNGM), has relaxed specificity and can use either UDP-Gal or UDP-GalNAc as a substrate.[UNGM]
197;3979052;19919002;29/03/2010 11:22;ModE of C. jejuni differentially regulates both molybdenum and tungsten transport (ModE).
197;3979052;20331969;31/05/2010 11:53;The result confirms that PglB is solely responsible for the oligosaccharyltransferase activity and complements the finding that PglB exhibits relaxed sugar substrate specificity.(PglB)
197;3979052;20585060;20/09/2010 11:05;A new FeEnt receptor CfrB was indentified and characterized using both in vitro and in vivo systems. [CfrB]
197;3979052;20808906;06/11/2010 11:06;role of PPK2 as a novel pathogenicity determinant that is critical for C. jejuni survival, adaptation, and persistence in the host environments [PPK2]
197;3979052;21098514;24/09/2011 10:15;The analysis constitutes the first characterization of an Oligosaccharyltransferase from delta-proteobacteria involved in N-linked protein glycosylation.
197;3979052;21139196;26/03/2011 10:23;The crystal structure of pyridoxal phosphate-bound SpeA from Campylobacter jejuni is reported at 3.0A resolution and that of Escherichia coli SpeA in complex with a sulfate ion is reported at 3.1A resolution.[SpeA]
197;3979052;21372092;08/10/2011 11:25;study describes that the possession of cytochrome c oxidoreductase (SOR)and the ability to utilize sulphite as an electron donor significantly influences bacterial motility, gene regulation, autoagglutination and the invasiveness of C. jejuni [SOR]
197;3979052;21730089;22/10/2011 11:05;membrane cholesterol plays an essential role in the binding of C. jejuni CDT subunits to membrane rafts, which promotes the pathogenic events in host cells[cdta, cdtb,cdtc]
197;3979052;21920435;31/03/2012 11:14;Cj0561c was more effectively induced by bile salts than cmeABC and taurocholate was superior to cholate as an inducer of transcription.  [Cj0561]
197;3979052;22028859;25/02/2012 10:58;the contribution of phoX in poly P synthesis and in TAT-system mediated stress responses [phoX]
197;3979052;22102034;04/02/2012 11:33;ChuZ-haemin complex crystals belonged to space group C222(1), with unit-cell parameters a = 106.474, b = 106.698, c = 52.464 A, alpha = beta = gamma = 90 degrees [ChuZ]
197;3979052;22143527;26/05/2012 10:45;Quality control C. jejuni ATCC33560 contains frameshift mutation in CmeR regulator. [CmerR]
197;3979052;22508861;25/08/2012 10:20;This study confirms that a putative galactosyltransferase encoded by cj1136 is involved in lipooligosaccharide biosynthesis and is important for Campylobacter jejuni virulence[cj1136].
197;3979052;22949186;24/11/2012 11:00;anabolic ornithine carbamoyltransferase structure presents an open conformation of the enzyme with a relatively flexible orientation of the L-ornithine-binding domain respective to the carbamoyl phosphate-binding domain[ornithine carbamoyltransferase ]
197;3979052;23129050;15/06/2013 10:58;Novel aminoglycoside 2''-phosphotransferase has been identified in Campylobacter jejuni. [aminoglycoside 2''-phosphotransferase]
197;3979052;23278903;06/07/2013 11:25;Together, this study identified and characterized a novel periplasmic trilactone esterase and suggested a new model of ferric enterobactin acquisition in Campylobacter jejuni.[trilactone esterase]
197;3979052;23902434;16/11/2013 10:04;Dihydrodipicolinate synthase from Campylobacter jejuni: kinetic mechanism of cooperative allosteric inhibition and inhibitor-induced substrate cooperativity(Dihydrodipicolinate synthase )
197;3979052;23936426;05/04/2014 13:48;pdxA gene affects the pyridoxal-5'-phosphate-mediated flagellar motility function [ pdxA]
197;3979052;24391495;14/02/2015 12:46;This is the first report characterising Cj1564 as a multi-ligand receptor for C. jejuni, we therefore, propose to name this receptor CcmL, Campylobacter chemoreceptor for multiple ligands.
197;3979052;24394413;31/05/2014 11:49;Peptidoglycan analysis of a Deltapgp1Deltapgp2 double mutant demonstrated that Pgp2 activity is required to generate the tripeptide substrate for Pgp1.[Pgp2, Pgp1]
197;3979052;24587249;18/10/2014 13:35;cj0268c gene is involved in mediating C. jejuni induced immunopathogenesis in vivo [cj0268c]
197;3979052;24753291;31/01/2015 12:31;Data report the crystal structure of C. jejuni CmeC, the outer membrane component of the CmeABC tripartite multidrug efflux system. The structure reveals a possible mechanism for substrate export.[CmeC]
197;3979052;24817703;06/06/2015 10:18;the role of His85 in the activity of CstII has been investigated by mutating it to Ala, Phe, Trp or Tyr. His85 is found to be essential for alpha2,3-sialyltransferase activity but not alpha2,8-sialyltransferase activity [CstII]
197;3979052;25074326;20/06/2015 12:06;Phenotype microarray analysis identifies a new peptide transporter A (CptA) shown to participate in the glutathione-derivative Cys-Gly catabolism in Campylobacter jejuni. [CptA]
197;3979052;25181355;30/05/2015 10:23;CjDsbA1 is the primary thiol-oxidoreductase affecting life processes associated with bacterial spread and host colonization and CjDsbA2 activity does not affect the same processes.[CjDsbA1, CjDsbA2]
197;3979052;25286856;16/04/2016 11:29;Crystall EptC structure reveals the requirement for Thr266 as well as the nearby residues Asn308, Ser309, His358 and His440 for EptC activity. [EptC]
197;3979052;25369463;24/01/2015 12:18;crystal structures of DHDPS from Campylobacter jejuni with and without its inhibitor bound to the allosteric sites
197;3979052;25698400;30/05/2015 11:04;The crystal structures of PseH, an N-acetyltransferase, alone and in complex with acetyl coenzyme A were determined at 1.95 A resolution. [PseH]
197;3979052;26234817;06/08/2016 11:15;ArsP is the first identified efflux system specific for trivalent organoarsenicals [Arsp]
197;3979052;26266984;26/09/2015 19:07;demonstration of mechanism of PglK-catalysed lipid-linked oligosaccharide flipping based on crystal structures in distinct states, a newly devised in vitro flipping assay, and in vivo studies [PglK]
197;3979052;26555736;22/10/2016 11:57;The H25 and H37 residues at the ferroxidase Dps are not strictly required for metal binding and oxidation. [Dps]
197;3979052;27693650;24/06/2017 11:59;The water-filled channel of MOMP has a narrow constriction zone, and single-molecule studies show a monomeric conductivity of 0.7+/-0.2 nS and a trimeric conductance of 2.2+/-0.2 nS.[MOMP]
197;3979052;27910897;02/06/2018 10:43;"All rod-shaped Campylobacter jejuni transposons mutants and all rod-shaped laboratory, clinical and environmental Campylobacter jejuni and Campylobacter coli contained genetic changes within the pgp1 or pgp2 genes, which encode peptidoglycan modifying enzymes. [pgp1]; [pgp2]"
197;3979052;27935836;22/07/2017 10:21;study confirms that both the heme uptake system and HeuR are required for full chicken gastrointestinal tract colonization, with the heuR mutant being particularly affected during competition with wild-type C. jejuni Transcriptomic analysis identified the chu genes-and those encoding other iron uptake systems-as regulatory targets of HeuR [HeuR].
197;3979052;28028852;22/07/2017 11:48;the first three-dimensional structures of the enzyme in various complexes determined to resolutions of 1.7 A or higher. Of particular significance are the external aldimine structures of WlaRG solved in the presence of either dTDP-3-amino-3,6-dideoxy-d-galactose or dTDP-3-amino-3,6-dideoxy-d-glucose.
197;3979052;28306506;09/09/2017 11:11;Report the crystal structures of Campylobacter jejuni Cas9 (CjCas9), one of the smallest Cas9 orthologs, in complex with a guide RNA and its target DNA.
197;3979052;29147015;06/07/2019 11:13;Docking the model of the FlgK junction onto the structure of the Campylobacter hook provides some clues about its divergence.[FlgK]
197;3979052;29404277;22/12/2018 11:21;Here, the authors investigate the mechanism of Cj0588 action and demonstrate that it is a type I homolog of TlyA that 2'-O-methylates 23S rRNA nucleotide C1920.[TlyA]
197;3979052;29499139;05/01/2019 11:36;These findings suggest that C. jejuni Cas9 is a promiscuous nuclease that can coordinately target both DNA and RNA.
197;3979052;29578334;12/05/2018 11:03;that Cj1415 catalyzes the ATP-dependent phosphorylation of CDP-NH2 to form 3'-phospho-cytidine-5'-diphosphoramidate. Cj1415 will also catalyze the phosphorylation of adenosine diphosphoramidate (ADP-NH2) and uridine diphosphoramidate (UDP-NH2) but at significantly reduced rates. It is proposed that Cj1415 be named cytidine diphosphoramidate kinase.
197;3979052;29915112;05/10/2019 10:35;CapC is a novel virulence factor in C. jejuni that contributes to adhesion and invasion of the intestinal epithelium [CapC].
197;3979052;29931366;28/09/2019 11:54;NapA displays Michaelis-Menten kinetics (Fig. 2), with a calculated maximum velocity (Vmax) of 3.40 +/- 0.10 mumoles min-1 mg protein-1 and a KM for NO3- of 3.40 +/- 0.44 muM.  [NapA]
197;3979052;30131557;22/12/2018 10:28;the crystal structure of a DLP heterotypic pair from the pathogen Campylobacter jejuni, is reported.[DLP1, DLP2]
197;3979052;30200886;27/04/2019 11:57;TLP12 is a chemoreceptor for glutamate and pyruvate recognition.[Tlp12]
197;3979052;31467084;13/06/2020 10:25;TsdAs from Campylobacter jejuni, a microaerobic human pathogen, and from the purple sulfur bacterium Allochromatium vinosum, were examined.[TsdA]
