#Tax ID,Gene ID,Interaction short phrase,product accession.version,product name,PubMed ID (PMID) list,last update timestamp,GeneRIF text
9606,1075,inhibited by,NP_001805.3,dipeptidyl peptidase 1 isoform a preproprotein,22082156,2016-07-26 14:53,Knockdown of cathepsin C (CTSC) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,1089,enhanced by,NP_001808.2,carcinoembryonic antigen-related cell adhesion molecule 4 isoform 1 precursor,19460752,2016-07-26 14:53,Knockdown of carcinoembryonic antigen-related cell adhesion molecule 4 (CEACAM4) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,1131,downregulates,NP_000731.1,muscarinic acetylcholine receptor M3,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of CHRM3
9606,1139,enhanced by,NP_000737.1,neuronal acetylcholine receptor subunit alpha-7 isoform 1 precursor,18854154,2016-07-26 14:53,"Knockdown of cholinergic receptor, nicotinic, alpha 7 (CHRNA7) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,1173,enhanced by,NP_004059.2,AP-2 complex subunit mu isoform a,18187620,2016-07-26 14:53,"Knockdown of adaptor-related protein complex 2, mu 1 subunit (AP2M1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,1173,inhibited by,NP_004059.2,AP-2 complex subunit mu isoform a,22082156,2016-07-26 14:53,Knockdown of AP2M1 by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,1201,enhanced by,NP_000077.1,battenin isoform a,18187620,2016-07-26 14:53,"Knockdown of ceroid-lipofuscinosis, neuronal 3 (CLN3) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,1207,enhanced by,NP_001284.1,methylosome subunit pICln isoform a,18187620,2016-07-26 14:53,"Knockdown of chloride channel, nucleotide-sensitive, 1A (CLNS1A) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,1209,enhanced by,NP_001285.1,putative lipid scramblase CLPTM1 isoform 2,19460752,2016-07-26 14:53,Knockdown of cleft lip and palate associated transmembrane protein 1 (CLPTM1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,1211,enhanced by,NP_001824.1,clathrin light chain A isoform a,18854154,2016-07-26 14:53,"Knockdown of clathrin, light chain A (CLTA) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,1234,enhanced by,NP_000570.1,C-C chemokine receptor type 5,"22404213,25358251",2016-07-26 14:53,Knockdown of chemokine (C-C motif) receptor 5 (CCR5) by siRNA inhibits HIV-1 replication in CD4+/CCR5+/CXCR4+ TZM-bl HeLa cells
9606,1234,enhanced by,NP_000570.1,C-C chemokine receptor type 5,24831610,2016-07-26 14:53,Knockdown of chemokine (C-C motif) receptor 5 (CCR5) by shRNA inhibits HIV-1 infection in CEM.NKR-CCR5 cells
9606,1234,involves,NP_000570.1,C-C chemokine receptor type 5,26537334,2017-09-12 10:58,HIV-1 infectivity involves C5AR1 in complex with CCR5 on THP-1 and monocyte-derived macrophages as shown through decreased R5-tropic genomic integration in the presence of neutralizing C5aR1 antibody or siRNA knockdown of C5AR1 or hC5a treatment
9606,1234,requires,NP_000570.1,C-C chemokine receptor type 5,25854553,2017-09-12 10:58,HIV-1 replication requires CCR5 expression for infectivity of primary CD4+ T lymphocytes as shown through CRISPR/Cas9 removal of CCR5
9606,1234,requires,NP_000570.1,C-C chemokine receptor type 5,26670276,2017-09-12 10:58,HIV-1 replication requires CCR5 expression for infectivity of induced pluripotent stem cells as shown through CRISPR/Cas9 removal of CCR5
9606,1234,requires,NP_000570.1,C-C chemokine receptor type 5,27783955,2017-09-12 10:58,"HIV-1 LAI replication absolutely requires CCR5 and, to a lesser extent, CXCR4 as shown through CRISPR/Cas9 genome editing of each in primary CD4+ T cells"
9606,1234,upregulates,NP_000570.1,C-C chemokine receptor type 5,25924204,2017-09-15 11:26,HIV/tuberculosis coinfection upregulates CCR5 expression in pleural fluid mononuclear cells (PFMC) isolated from antiretroviral-naive coinfected patients (relative to patients infected with only tuberculosis)
9606,1236,downregulates,NP_001288643.1,C-C chemokine receptor type 7 isoform b,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of CCR7
9606,1240,enhanced by,NP_004063.1,chemerin-like receptor 1 isoform b,18976975,2016-07-26 14:53,Knockdown of chemokine-like receptor 1 (CMKLR1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,1285,inhibited by,NP_000082.2,collagen alpha-3(IV) chain precursor,22082156,2016-07-26 14:53,"Knockdown of collagen, type IV, alpha 3 (COL4A3) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N"
9606,1289,enhanced by,NP_000084.3,collagen alpha-1(V) chain isoform 1 preproprotein,18854154,2016-07-26 14:53,"Knockdown of collagen, type V, alpha 1 (COL5A1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,1340,induces,NP_001854.1,cytochrome c oxidase subunit 6B1,25329893,2017-09-15 11:26,HIV-1 subtype C Env gp120 induces COX6B1 (cytochrome C) release in cardiomyocytes and it is inhibited with the HIV-1 neutralizing aptamer UCLA1
9606,1365,enhanced by,NP_001297.1,claudin-3,19460752,2016-07-26 14:53,Knockdown of claudin 3 (CLDN3) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,1370,enhanced by,NP_001073982.3,carboxypeptidase N subunit 2 precursor,18976975,2016-07-26 14:53,"Knockdown of carboxypeptidase N, polypeptide 2 (CPN2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,1374,enhanced by,NP_001867.2,"carnitine O-palmitoyltransferase 1, liver isoform isoform 1",19460752,2016-07-26 14:53,Knockdown of carnitine palmitoyltransferase 1A (CPT1A) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,1380,inhibited by,NP_001006659.1,complement receptor type 2 isoform 1 precursor,26623655,2017-09-12 10:58,HIV-1 transmission to CD4+ T cells from follicular dendritic cells from lymph nodes of infected patients is inhibited by soluble CD21
9606,1380,enhanced by,NP_001868.2,complement receptor type 2 isoform 2 precursor,18976975,2016-07-26 14:53,Knockdown of complement component receptor 2 (CR2) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,1410,enhanced by,NP_001876.1,alpha-crystallin B chain isoform 1,18854154,2016-07-26 14:53,"Knockdown of crystallin, alpha B (CRYAB) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,1435,downregulates,NP_000748.3,macrophage colony-stimulating factor 1 isoform a precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of CSF1
9606,1437,incorporates,NP_000749.2,granulocyte-macrophage colony-stimulating factor precursor,27211553,2017-09-15 11:26,"HIV-1 infected clinical samples have plasma extracellular vesicles that contain elevated CCL1 (I309), IGFBP1, CCL5 (RANTES), GMCSF, ANG (Angiogenin), ADIPOQ (ACRP30), CSF3, CXCL1, ICAM1, IL2RA, IL6R, TNFRSF1A, and TIMP1 when compared to healthy donors"
9606,1440,incorporates,NP_000750.1,granulocyte colony-stimulating factor isoform a precursor,27211553,2017-09-15 11:26,"HIV-1 infected clinical samples have plasma extracellular vesicles that contain elevated CCL1 (I309), IGFBP1, CCL5 (RANTES), GMCSF, ANG, ADIPOQ (ACRP30), CSF3 (GCSF), CXCL1 (GRO), ICAM1, IL2RA, IL6R, TNFRSF1A, and TIMP1 when compared to healthy donors"
9606,1447,enhanced by,NP_001882.1,beta-casein isoform 1 precursor,19460752,2016-07-26 14:53,Knockdown of casein beta (CSN2) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,1471,upregulates,NP_001275543.1,cystatin-C precursor,26208400,2017-09-15 11:26,"HIV-1 infection increases cathepsin B, cystatin B, and cystatin C in the frontal white matter of patients with HIV-Associated Neurocognitive Disorders"
9606,1471,upregulates,NP_001275543.1,cystatin-C precursor,26092112,2017-09-15 11:26,HIV-1 infection upregulates CST3 in CHME-5 cells
9606,1476,requires,NP_000091.1,cystatin-B,27137788,2017-09-12 10:58,HIV-1 replication requires CSTB (cystatin B) expression as shown through siRNA knockdown
9606,1476,upregulates,NP_000091.1,cystatin-B,26208400,2017-09-15 11:26,"HIV-1 infection upregulates cathepsin B, cystatin B, and cystatin C in the frontal white matter of patients with HIV-Associated Neurocognitive Disorders"
9606,1476,upregulates,NP_000091.1,cystatin-B,26092112,2017-09-15 11:26,HIV-1 infection upregulates cystatin B (CSTB) in microglia
9606,1487,enhanced by,NP_001319.1,C-terminal-binding protein 1 isoform 1,19460752,2016-07-26 14:53,Knockdown of C-terminal binding protein 1 (CTBP1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,1499,inhibited by,NP_001895.1,catenin beta-1 isoform 1,22156527,2016-07-26 14:53,Knockdown of Beta-catenin (CTNNB1) and transcription factor 4 (TCF4) by siRNA enhances HIV-1 transcription in astrocytes
9606,1508,decreases,NP_001899.1,cathepsin B isoform 1 preproprotein,26208400,2017-09-15 11:26,HIV-1 infection in macrophages decreases Cathepsin B and MMP9 interactions
9606,1508,upregulates,NP_001899.1,cathepsin B isoform 1 preproprotein,26208400,2017-09-15 11:26,"HIV-1 infection upregulates cathepsin B, cystatin B, and cystatin C in the frontal white matter of patients with HIV-Associated Neurocognitive Disorders"
9606,1508,upregulates,NP_001899.1,cathepsin B isoform 1 preproprotein,26092112,2017-09-15 11:26,HIV-1 infection upregulates cathepsin B (CTSB) in microglia and CHME-5 cells
9606,1522,enhanced by,NP_001327.2,cathepsin Z preproprotein,18976975,2016-07-26 14:53,Knockdown of cathepsin Z (CTSZ) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,1536,enhanced by,NP_000388.2,cytochrome b-245 heavy chain,18854154,2016-07-26 14:53,"Knockdown of cytochrome b-245, beta polypeptide (CYBB) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,1540,inhibited by,NP_056062.1,ubiquitin carboxyl-terminal hydrolase CYLD isoform 1,24760882,2016-07-26 14:53,"Knockdown of CYLD by siRNA enhances HIV-1 infection in a single-cycle assay in HEK 293T cells, and the CYLD catalytic mutant C698A fails to reduce HIV-1 infection in 293T cells"
9606,1558,enhanced by,NP_000761.3,cytochrome P450 2C8 isoform a precursor,19460752,2016-07-26 14:53,"Knockdown of cytochrome P450, family 2, subfamily C, polypeptide 8 (CYP2C8) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
9606,1576,enhanced by,NP_059488.2,cytochrome P450 3A4 isoform 1,18976975,2016-07-26 14:53,"Knockdown of cytochrome P450, family 3, subfamily A, polypeptide 4 (CYP3A4) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,1603,enhanced by,NP_001335.1,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,19460752,2016-07-26 14:53,Knockdown of defender against cell death 1 (DAD1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,1604,downregulates,NP_000565.1,complement decay-accelerating factor isoform 1 preproprotein,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of CD55
9606,1605,inhibited by,NP_004384.4,dystroglycan preproprotein,22082156,2016-07-26 14:53,Knockdown of dystroglycan 1 (dystrophin-associated glycoprotein 1; DAG1) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,1650,enhanced by,NP_005207.2,dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit precursor,18187620,2016-07-26 14:53,Knockdown of dolichyl-diphosphooligosaccharide--protein glycosyltransferase (DDOST; OST48) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,1653,enhanced by,NP_004930.1,ATP-dependent RNA helicase DDX1,22051512,2016-07-26 14:53,Knockdown of DDX1 by siRNA inhibits HIV-1 replication in HIV-1-infected HeLa cells
9606,1654,enhanced by,NP_001347.3,ATP-dependent RNA helicase DDX3X isoform 1,20018238,2016-07-26 14:53,Knockdown of ATP-dependent RNA helicase DDX3X by siRNAs inhibits HIV-1 replication in CD4+ T cells
9606,1654,enhanced by,NP_001347.3,ATP-dependent RNA helicase DDX3X isoform 1,"18976975,21698775",2016-07-26 14:53,"Knockdown of DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked (DDX3X) by siRNA inhibits HIV-1 replication in HeLa P4/CCR5 cells"
9606,1654,enhanced by,NP_001347.3,ATP-dependent RNA helicase DDX3X isoform 1,"18187620,23840900",2017-09-12 10:58,"Knockdown of DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked (DDX3X) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,1654,enhanced by,NP_001347.3,ATP-dependent RNA helicase DDX3X isoform 1,21698775,2016-07-26 14:53,"DDX3X knockdown does not affect cell growth (HeLaP4-CCR5 cells, partial knockdown (25% of normal levels)) but significantly impairs HIV-1 replication; HIV-1 replication is enhanced by DDX3X"
9606,1655,enhanced by,NP_004387.1,probable ATP-dependent RNA helicase DDX5 isoform a,26312911,2016-07-26 14:53,siRNA knockdown of DDX5 decreases HIV RNA and consequently virus production as measured by CA (p24) and infectivity by 2-3 times compared with siControl-treated cells (HeLa-M and TZM-bl)
9606,1655,enhanced by,NP_004387.1,probable ATP-dependent RNA helicase DDX5 isoform a,25701821,2016-07-26 14:53,"siRNA knockdown of DDX5 decreases intra- and extra-cellular HIV CA(p24) from HeLa cells transfected with env-deleted HIV-1 plasmid, a vesicular stomatitis virus glycoprotein plasmid and specific siRNA.  Resulting HIV-1 demonstrates decreased infectivity."
9606,1655,enhanced by,NP_004387.1,probable ATP-dependent RNA helicase DDX5 isoform a,"23741449,25701821",2016-07-26 14:53,Knockdown of DEAD (Asp-Glu-Ala-Asp) box helicase 5 (DDX5) by siRNA inhibits HIV-1 replication in primary CD4+ T cells
9606,1657,enhanced by,NP_005500.4,dmX-like protein 1 isoform 2,18187620,2016-07-26 14:53,Knockdown of Dmx-like 1 (DMXL1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,1657,enhanced by,NP_005500.4,dmX-like protein 1 isoform 2,18854154,2016-07-26 14:53,Knockdown of Dmx-like 1 (DMXL1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,1659,enhanced by,NP_004932.1,ATP-dependent RNA helicase DHX8 isoform 1,22404213,2016-07-26 14:53,Knockdown of DEAH (Asp-Glu-Ala-His) box polypeptide 8 (DHX8) by siRNA inhibits HIV-1 replication in CD4+/CCR5+/CXCR4+ TZM-bl HeLa cells
9606,1660,enhanced by,NP_001348.2,ATP-dependent RNA helicase A,26676782,2017-09-15 11:26,HIV-1 infectivity is enhanced by DHX9 (RHA) binding to the primer binding site (PBS)-segment of dimeric HIV-1 5'-UTR
9606,1662,enhanced by,NP_004389.2,probable ATP-dependent RNA helicase DDX10,25701821,2016-07-26 14:53,"siRNA knockdown of DDX10 decreases intra- and extra-cellular HIV CA(p24) from HeLa cells transfected with env-deleted HIV-1 plasmid, a vesicular stomatitis virus glycoprotein plasmid and specific siRNA.  Resulting HIV demonstrates decreased infectivity."
9606,1662,enhanced by,NP_004389.2,probable ATP-dependent RNA helicase DDX10,"18187620,25701821",2016-07-26 14:53,Knockdown of DEAD (Asp-Glu-Ala-Asp) box polypeptide 10 (DDX10) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,1665,enhanced by,NP_001349.2,ATP-dependent RNA helicase DHX15,18854154,2016-07-26 14:53,Knockdown of DEAH (Asp-Glu-Ala-His) box polypeptide 15 (DHX15) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,1673,inhibited by,NP_004933.1,defensin beta 4A precursor,26539799,2017-09-15 11:26,HIV-1 SF33 and 92UG029 is inhibited by DEFB4A (hBD2) and DEFB103 (hBD3) in internalized compartments of infant tonsil cells
9606,1678,enhanced by,NP_004076.1,mitochondrial import inner membrane translocase subunit Tim8 A isoform 1,18187620,2016-07-26 14:53,Knockdown of translocase of inner mitochondrial membrane 8 homolog A (TIMM8A) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,1736,enhanced by,NP_001354.1,H/ACA ribonucleoprotein complex subunit DKC1 isoform 1,19460752,2016-07-26 14:53,"Knockdown of dyskeratosis congenita 1, dyskerin (DKC1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
9606,1743,enhanced by,NP_001924.2,"dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial isoform 1 precursor",18976975,2016-07-26 14:53,Knockdown of dihydrolipoamide S-succinyltransferase (DLST) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,1769,enhanced by,NP_001193856.1,dynein axonemal heavy chain 8 isoform 1,19460752,2016-07-26 14:53,"Knockdown of dynein, axonemal, heavy chain 8 (DNAH8) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
